,Product,Overall Stars,Number of Reviews,Price,Title of Review,Name,Individual Review,Location,Product Description,State,Review,Date
690,"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",4.4,5698,19.95,Very Happy,Louise,4.0,United Kingdom,Size Name: 6 TILES (24 Square Feet)Colour Name: Grey,Verified Purchase,They do exactly what it says...,2021-01-07
691,"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",4.4,5698,19.95,Smart and easy to use,Sophie Nunn,5.0,United Kingdom,Size Name: 6 TILES (24 Square Feet)Colour Name: Black,Verified Purchase,Very easy to use and put down. Delivery was very quick,2020-05-12
692,"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",4.4,5698,19.95,10 tiles are not 40 square feet.,MD,1.0,United Kingdom,Size Name: 10 TILES (40 Square Feet)Colour Name: Black,Verified Purchase,10 tiles is not 40 square feet. False advertising.,2020-07-31
693,"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",4.4,5698,19.95,Perfect home gym flooring,James McEwen,5.0,United Kingdom,Size Name: 8 TILES (32 Square Feet)Colour Name: Black,Verified Purchase,Quick delivery and easy set up. Perfect for home gym flooring.,2020-08-05
694,"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",4.4,5698,19.95,Every happy with item and delivery time,Kingsley Oguh,5.0,United Kingdom,Size Name: 8 TILES (32 Square Feet)Colour Name: Black,Verified Purchase,Every happy with item and delivery time,2020-12-06
695,"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",4.4,5698,19.95,Don’t regret it,gabriella,5.0,United Kingdom,nan,Verified Purchase,"Exactly what i’ve expected, very easy and comfortable to use.",2020-06-27
696,"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",4.4,5698,19.95,Good product,Adrian Gibson,5.0,United Kingdom,Size Name: 20 TILES (80 Square Feet)Colour Name: Grey,Verified Purchase,Very easy to put down and locks well,2020-06-30
697,"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",4.4,5698,19.95,Good quality,Amazon Customer,5.0,United Kingdom,Size Name: 16 TILES (64 Square Feet)Colour Name: Beige,Verified Purchase,"Good quality, no smell",2019-10-05
698,"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",4.4,5698,19.95,Good mats,sheena deasy,5.0,United Kingdom,Size Name: 16 TILES (64 Square Feet)Colour Name: Grey,Verified Purchase,Easy to put together,2021-02-02
699,"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",4.4,5698,19.95,5 stars,Anthony hopper,5.0,United Kingdom,Size Name: 16 TILES (64 Square Feet)Colour Name: Black,Verified Purchase,Great product 5 stars,2020-08-10
700,"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",4.4,5698,19.95,Good measurements,Zachary Phillip Wallace,4.0,United Kingdom,Size Name: 16 TILES (64 Square Feet)Colour Name: Black,Verified Purchase,Gym floor,2021-03-24
701,"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",4.4,5698,19.95,Comfy mats,Pakirathan,5.0,United Kingdom,Size Name: 10 TILES (40 Square Feet)Colour Name: Black,Verified Purchase,Very easy to use.,2021-02-03
702,"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",4.4,5698,19.95,👌,Amazon Customer,5.0,United Kingdom,Size Name: 6 TILES (24 Square Feet)Colour Name: Black,Verified Purchase,Good product,2021-03-03
703,"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",4.4,5698,19.95,Versatile,Robert Kerrigan,5.0,United Kingdom,Size Name: 6 TILES (24 Square Feet)Colour Name: Black,Verified Purchase,Precisely what I was after...,2020-12-06
704,"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",4.4,5698,19.95,Floor mats,NIGEL WILLIAMS,4.0,United Kingdom,Size Name: 20 TILES (80 Square Feet)Colour Name: Black,Verified Purchase,"Great for thr price fits easy ,just a bit slippery for a gym floor.",2019-11-03
705,"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",4.4,5698,19.95,Good,Jamie seery,5.0,United Kingdom,Size Name: 10 TILES (40 Square Feet)Colour Name: Grey,Verified Purchase,Easy to assemble,2021-02-03
706,"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",4.4,5698,19.95,Great product,james leng,5.0,United Kingdom,nan,Verified Purchase,"Great product, easy to use, nice and secure",2020-09-02
707,"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",4.4,5698,19.95,Great mats!,Hayley,5.0,United Kingdom,Size Name: 36 TILES (144 Square Feet)Colour Name: Grey,Verified Purchase,"Great foam mats, easy to lay.",2020-09-27
708,"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",4.4,5698,19.95,Good product,matt rolan,5.0,United Kingdom,Size Name: 12 TILES (48 Square Feet)Colour Name: Black,Verified Purchase,Good product. Arrived quicker than expected.,2020-09-01
709,"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",4.4,5698,19.95,Great service,Amazon Customer,5.0,United Kingdom,Size Name: 8 TILES (32 Square Feet)Colour Name: Black,Verified Purchase,"Great service, item as described and delivered early.",2020-07-29
710,"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",4.4,5698,19.95,👍🏻,Shannon Logan,5.0,United Kingdom,Size Name: 10 TILES (40 Square Feet)Colour Name: Black,Verified Purchase,Very good!,2021-02-24
711,"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",4.4,5698,19.95,Brill Product,Kian McDonald,5.0,United Kingdom,Size Name: 6 TILES (24 Square Feet)Colour Name: Black,Verified Purchase,Lovely product,2021-02-04
712,"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",4.4,5698,19.95,Excellent product,Rabnawaz,5.0,United Kingdom,Size Name: 24 TILES (96 Square Feet)Colour Name: Black,Verified Purchase,"Excellent product, easy to asemble",2020-08-19
713,"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",4.4,5698,19.95,Does what it says,Steve Wray,5.0,United Kingdom,Size Name: 6 TILES (24 Square Feet)Colour Name: Black,Verified Purchase,"Easy to install, good value product",2020-10-13
714,"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",4.4,5698,19.95,Great product,James Hemrom,5.0,United Kingdom,Size Name: 24 TILES (96 Square Feet)Colour Name: Black,Verified Purchase,Really well made and easy to put together,2020-09-03
715,"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",4.4,5698,19.95,Value for money,Amazon Customer,5.0,United Kingdom,Size Name: 4 TILES (16 Square Feet)Colour Name: Grey,Verified Purchase,Good value and came really quickly. Can’t fault it,2020-03-30
716,"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",4.4,5698,19.95,really pleased,Cerys Evans,5.0,United Kingdom,Size Name: 6 TILES (24 Square Feet)Colour Name: Black,Verified Purchase,"great size, easy fit and great to use weights on",2020-07-12
717,"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",4.4,5698,19.95,Good product,Amazon Customer,5.0,United Kingdom,Size Name: 20 TILES (80 Square Feet)Colour Name: Black,Verified Purchase,"Good price and easy to assemble, perfect for my shed gym",2020-03-24
718,"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",4.4,5698,19.95,Great value and quality,lyndsey,5.0,United Kingdom,Size Name: 12 TILES (48 Square Feet)Colour Name: Grey,Verified Purchase,Used to go under inflatable pool. Great quality and value.,2020-05-15
719,"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",4.4,5698,19.95,Garden training,OGC1018,4.0,United Kingdom,Size Name: 4 TILES (16 Square Feet)Colour Name: Black,Verified Purchase,Perfect for what I needed,2020-05-29
720,"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",4.4,5698,19.95,Durability,simon.putner,4.0,United Kingdom,Size Name: 20 TILES (80 Square Feet)Colour Name: Navy,Verified Purchase,A perfect fit with easy configutration and choice,2020-07-09
721,"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",4.4,5698,19.95,Comfort,JB,5.0,United Kingdom,Size Name: 10 TILES (40 Square Feet)Colour Name: Navy,Verified Purchase,Comfortable,2020-12-06
722,"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",4.4,5698,19.95,Durable and comfortable,Dean Martin,5.0,United Kingdom,Size Name: 6 TILES (24 Square Feet)Colour Name: Black,Verified Purchase,Very nice product,2020-09-12
723,"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",4.4,5698,19.95,Excellent service,Yolanda,5.0,United Kingdom,Size Name: 36 TILES (144 Square Feet)Colour Name: Black,Verified Purchase,Fast delivery and easy to assemble,2020-08-05
724,"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",4.4,5698,19.95,Very easy to use,Sprocket,5.0,United Kingdom,Size Name: 12 TILES (48 Square Feet)Colour Name: Black,Verified Purchase,Very easy to use,2020-10-26
725,"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",4.4,5698,19.95,"Fast delivery, great product",Amazon Customer,5.0,United Kingdom,nan,Verified Purchase,Perfect for my home gym.,2020-01-25
726,"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",4.4,5698,19.95,Cheap & thin,Calum Finney,1.0,United Kingdom,Size Name: 20 TILES (80 Square Feet)Colour Name: Grey,Verified Purchase,"Extremely thin, not suitable.",2019-06-27
727,"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",4.4,5698,19.95,Very good,linda smith,5.0,United Kingdom,Size Name: 20 TILES (80 Square Feet)Colour Name: Black,Verified Purchase,Perfect for indoor gym,2020-07-18
728,"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",4.4,5698,19.95,Durability,Gregory Hendricks,4.0,United Kingdom,Size Name: 8 TILES (32 Square Feet)Colour Name: Black,Verified Purchase,Used for home gym.,2020-12-06
729,"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",4.4,5698,19.95,amazing,Sureah SALVARAJAH,5.0,United Kingdom,Size Name: 12 TILES (48 Square Feet)Colour Name: Black,Verified Purchase,good value,2020-10-01
730,"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",4.4,5698,19.95,Gym mats,jackie anderson,5.0,United Kingdom,nan,Verified Purchase,These mats are perfect for the gym,2020-03-30
731,"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",4.4,5698,19.95,Great,Amazon Customer,4.0,United Kingdom,Size Name: 4 TILES (16 Square Feet)Colour Name: Black,Verified Purchase,Does what it says,2020-04-15
732,"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",4.4,5698,19.95,Excellent product,Phil A.,5.0,United Kingdom,Size Name: 12 TILES (48 Square Feet)Colour Name: Grey,Verified Purchase,Great for flooring a home art studio,2020-07-23
733,"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",4.4,5698,19.95,Fab,Spuddy,5.0,United Kingdom,Size Name: 20 TILES (80 Square Feet)Colour Name: Navy,Verified Purchase,Great tiles..would recommend..Easy to cut and fit,2019-09-08
734,"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",4.4,5698,19.95,Good product,Mark Lewis,5.0,United Kingdom,Size Name: 10 TILES (40 Square Feet)Colour Name: Black,Verified Purchase,Exactly what it says,2020-08-16
735,"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",4.4,5698,19.95,So easy to put together,Jackie B.,5.0,United Kingdom,Size Name: 12 TILES (48 Square Feet)Colour Name: Grey,Verified Purchase,Ideal for the home gym,2020-08-24
736,"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",4.4,5698,19.95,Good for home gym,Ka-sm,5.0,United Kingdom,Size Name: 6 TILES (24 Square Feet)Colour Name: Navy,Verified Purchase,Great product,2020-06-24
737,"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",4.4,5698,19.95,"Excellent service, Thank you",Miss S J Joseph,5.0,United Kingdom,Size Name: 20 TILES (80 Square Feet)Colour Name: Navy,Verified Purchase,"Fantastic service, super quick delivery , excellent good quality mats.",2019-08-07
738,"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",4.4,5698,19.95,Good Service,kinan,5.0,United Kingdom,Size Name: 6 TILES (24 Square Feet)Colour Name: Black,Verified Purchase,"Fast delivery , Good product .",2020-05-17
739,"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",4.4,5698,19.95,Good product,gerry t,4.0,United Kingdom,Size Name: 4 TILES (16 Square Feet)Colour Name: Grey,Verified Purchase,"Easy to cut and lay , good non slip mat . No",2019-09-09
740,"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",4.4,5698,19.95,Good mats but a little thin,Amazon Customer,3.0,United Kingdom,Size Name: 8 TILES (32 Square Feet)Colour Name: Black,Verified Purchase,Good matts but a little thin,2020-05-10
741,"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",4.4,5698,19.95,Great Service and product,Jasmine,5.0,United Kingdom,Size Name: 12 TILES (48 Square Feet)Colour Name: Navy,Verified Purchase,Excellent product! Go and get!,2020-06-18
742,"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",4.4,5698,19.95,Perfect for home gym,Katie Mcdevitt,5.0,United Kingdom,Size Name: 8 TILES (32 Square Feet)Colour Name: Black,Verified Purchase,Very happy perfect for home gym,2020-06-18
743,"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",4.4,5698,19.95,Excellent product,john nicholas,5.0,United Kingdom,Size Name: 12 TILES (48 Square Feet)Colour Name: Black,Verified Purchase,Gym mats,2020-09-19
