Product,Category,Price,Individual Review,Location,Date,Review,Helpful
"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",Gym,19.95,5.0,United Kingdom,2020-03-05,Great product lovely feel underfoot good insulation qualities on our stone floor. Easy to install and cut and wasn't effected by floor imperfections.,0
"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",Gym,19.95,5.0,United Kingdom,2020-07-01,Ordered enough to cover my garage to create a small gym and to replace the previous flooring which was damaged. These were a great replacement to put underneath my treadmill and made it much more secure. Also great for bodyweight exercises and holds barbell weights without losing shape.Received one tile slightly damaged and the seller sent out a replacement within 24 hours.,0
"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",Gym,19.95,5.0,United Kingdom,2020-03-11,I am SO impressed! Totally transformed our garage and i put them all down by myself. Cut the edges with a sharp kitchen knife to fit around pipes etc and worked like a dream.,0
"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",Gym,19.95,5.0,United Kingdom,2020-04-27,"I brought these as a present for my boyfriend for his birthday in March this year and he was delighted with them.  As it happens, he has been able to spend quite a lot of time in his garage gym recently and he is getting lots of use out of these comfy mats.  It has been a very useful addition to assist his workouts.",0
"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",Gym,19.95,5.0,United Kingdom,2020-05-21,Good quality item & because they are interlocking are easy to position & store - pleased with this item,0
"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",Gym,19.95,5.0,United Kingdom,2020-02-07,These are brilliant easy to put  down stay in place great to walk on and perfect to stand my gym onwell done,0
"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",Gym,19.95,5.0,United Kingdom,2020-01-14,Perfect for home gym,0
"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",Gym,19.95,4.0,United Kingdom,2020-06-24,Used to line the floor of a large playhouse and works really well.Word of caution though - the wood floor effect makes these tiles slipper than similar tiles. My kids don’t mind because they’ve got a low centre of gravity and youthful agility on their side!,0
"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",Gym,19.95,2.0,United Kingdom,2020-07-18,"Everything is fine What is making that my rate is low?I have ordered 8 pices of comfy MAT foam, then I decided to order another 4.the color is the same, but new pieces do not match all previously ordered.  Same color, same supplier, but different product.Don’t know how to make complain",0
"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",Gym,19.95,5.0,United Kingdom,2019-12-19,Good product did the job it was meant to do,0
"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",Gym,19.95,5.0,United Kingdom,2020-06-12,Good value for the price. The floor tends to dent if something heavy is left on it although it doesn't tear.,0
"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",Gym,19.95,1.0,United Kingdom,2020-03-11,I ordered a 4 piece but only receives a 2 piece even know you don't do a 2 piece and one of them has half the design missing,0
"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",Gym,19.95,5.0,United Kingdom,2020-05-01,"really happy with these mats,bought others before and were rubbish but these were alot better quality and much thicker and also comfortable to use, will be using mine for workouts outdoors, they also arrived quicker than I expected due to the covid19 lockdown, definitely recommend to anyone looking to purchase",0
"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",Gym,19.95,4.0,United Kingdom,2020-03-28,The floor has now been down for a few days and looks great. It has needed quite a bit of tweaking over the time it has been down as it seems to have expanded. This is probably due to temperature. We have needed to trim it a few times to stop it lifting up in places but are confident that it will settle and be fine in the long term. Would buy again.,0
"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",Gym,19.95,5.0,United Kingdom,2020-02-01,Very pleased. Put this down in our living room on top of the wooden floor for the baby. It took about 10 minutes to do and looks great.,0
"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",Gym,19.95,5.0,United Kingdom,2020-06-30,"Great product. Fit for purpose as garage gym mats. I have now ordered these mats twice and have not been at all disappointed, cheap, easy to use and reliable. I have a power rack and barbell with a lot of weight, and these mats absorb any shock to the flooring underneath. Definitely a good buy all around.",0
"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",Gym,19.95,5.0,United Kingdom,2020-06-15,I used it for my pool and it is really soft from the touch. Great item .,0
"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",Gym,19.95,5.0,United Kingdom,2019-12-29,great Mats very comfy in my garage,0
"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",Gym,19.95,5.0,United Kingdom,2019-12-12,Great value for money perfect for under my bike in the pain cave and for around the wifes punch bag in the garage.,0
"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",Gym,19.95,5.0,United Kingdom,2020-05-20,"Great product and very easy to assemble.

More importantly - fantastic service from the seller. Often remote customer service lacks feeling listened to; thank you for listening to my concerns and responding promptly.

Product is perfect for my balcony and will work well for home workouts.",0
"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",Gym,19.95,3.0,United Kingdom,2020-07-18,We are using the mats as a base for the paddling pool. Good,0
"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",Gym,19.95,4.0,United Kingdom,2020-03-18,"Excellent product. We have used these in our bathroom. Non slip, warm and comfortable underfoot and looks good. Very happy.",0
"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",Gym,19.95,5.0,United Kingdom,2020-03-01,I brought these to place under my inflatable hot tub and the are perfect.,0
"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",Gym,19.95,2.0,United Kingdom,2020-06-29,Unless your prepared to glue these down to a hard floor these will slip out of position.  I used them to protect carpet and use it to workout on.  They pop out and curl up.,0
"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",Gym,19.95,5.0,United Kingdom,2020-01-29,Perfect for my use. Used for the floor where I keep my mobility scooter.,0
"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",Gym,19.95,4.0,United Kingdom,2020-06-08,"Received on time, good quality, but a little slippy when wearing socks",0
"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",Gym,19.95,5.0,United Kingdom,2020-07-28,Absolutely brilliant and looks great in my garage,0
"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",Gym,19.95,1.0,United Kingdom,2020-03-08,"The mats have a strong chemical smell. When I first open the package I had to take it outside imidiately because of the smell, and even after more than a week outside and after cleaning the mats they still smells. I was going to use the mats for a kids play room but I think any kind of skin contact would be unhealthy.",0
"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",Gym,19.95,4.0,United Kingdom,2020-05-04,I ordered these matts a something cheap to cover the hard floor of my garage for when I want to do floor work during workouts.  It offered the right amount of comfort and was easy to assemble.  Not had to clean it yet but looks like it is easy to clean too.,0
"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",Gym,19.95,5.0,United Kingdom,2020-06-04,Easy to adapt to the shape you want,0
"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",Gym,19.95,4.0,United Kingdom,2020-07-02,"Easy to put together, using as gym flooring in the garage and so far so good. Easy to sweep any dust off of and isn't too hard when you lay on it. This is the second purchase of the matts that I have made after realising that we needed more for the space we wanted to cover.",0
"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",Gym,19.95,5.0,United Kingdom,2020-06-29,"Great service by the team, who deliver fast and kept me up to date with the delivery. Great product as well. Perfect for my home gym.",0
"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",Gym,19.95,5.0,United Kingdom,2020-07-05,Does what it says.,0
